question,chunk_id,filename,author,year
What did the in vivo MDSC depletion experiments reveal about tumor growth?,1156,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect did the anti-Gr1 treatment have on the abundance of MDSCs?,1156,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Did the anti-Gr1 treatment affect the ratio of PMN-MDSC to M-MDSC?,1156,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect did A. sydowii have on the abundance of MDSCs?,1157,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How did A. sydowii affect the ratio of PMN-MDSC to M-MDSC?,1157,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What changes were observed in Tregs compared to the isotype control?,1157,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was the effect of A. sydowii-induced immunosuppression on TME?,1157,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
"How were the proportions of MDSCs, Tregs, and PD-1+ CD8+ T cells determined in the study?",1157,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What type of murine model is used in the study?,1158,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What treatments were administered to the orthotopic LUAD murine model?,1158,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was tumor burden assessed in the spontaneous KP LUAD murine model?,1158,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What method was used to measure IL-1b secretion in tumor tissue?,1158,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the PMN-MDSC/M-MDSC ratio analyzed in?,1158,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What type of murine model was used to collect tumor tissues in the study?,1159,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What specific immune cell ratios were measured in tumor tissues from the KP LUAD murine model?,1159,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was the proportion of Tregs in tumor tissues determined?,1159,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What statistical tests were employed to analyze the data presented in the study?,1159,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What does *p < 0.05 indicate in the context of the study's findings?,1159,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role do macrophages play in immune responses against fungal pathogens?,1160,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does b-glucan influence the maturation and activity of MDSCs?,1160,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the significance of the Dectin-1/CARD9 signaling pathway in the context of MDSCs?,1160,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What changes in macrophage abundance were observed in vivo in response to fungal pathogens?,1160,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect does A. sydowii-derived b-glucan have on MDSC differentiation?,1160,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does b-glucan play in MDSC differentiation?,1161,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does the depletion of Card9 affect A. sydowii-induced differentiation to MDSCs?,1161,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was observed in Card9 deficient mice compared to wild type mice regarding tumor progression?,1161,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What differences in immune cell proportions were noted in the tumors derived from Card9 deficient mice?,1161,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What functions of MDSCs were analyzed in this study?,1161,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was observed regarding the proportions of infiltrated Tregs and PD-1+ CD8+ T cells in the TME?,1162,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How did the function of MDSCs change in Card9 knockout mice?,1162,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect did A. sydowii have on MDSCs differentiation and activity?,1162,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was the result of blocking IL-1b in the context of A. sydowii-induced immunosuppression?,1162,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which signaling pathway is implicated in b-glucan-mediated MDSCs differentiation?,1162,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was observed in tumors derived from Card9/â€` mice regarding IL-1b secretion?,1163,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What hypothesis was made about IL-1b in relation to the Dectin-1/CARD9 signaling pathway?,1163,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How did the anti-IL-1b mAb affect the differentiation of MDSCs in co-culture medium?,1163,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What were the effects of IL-1b mAb treatment on tumor growth in LUAD murine models?,1163,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How did IL-1b mAb treatment influence the abundance of MDSCs and T cells?,1163,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What immune cells were observed to be reduced in numbers compared to the isotype control?,1164,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What substances showed less production in MDSCs from A. sydowii treated mice?,1164,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What pathway is stimulated by A. sydowii leading to MDSCs differentiation?,1164,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What condition is correlated with a high abundance of A. sydowii in patient samples?,1164,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which patient cohort was studied to evaluate the association between A. sydowii and tumor immunosuppression?,1164,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What staining method was used to analyze tumor tissues in the study?,1165,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How many patients with LUAD were included in the cohort for the study?,1165,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What immune cell types were found to be positively correlated with the abundance of A. sydowii?,1165,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What pathology-related outcomes were associated with the enrichment of A. sydowii in patients?,1165,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What correlation analysis was conducted to further understand A. sydowii's impact on patient outcome?,1165,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is mediated by increased MDSC activity in the TME?,1166,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What method was used to analyze Arg1 and Nos2 mRNA levels in MDSCs?,1166,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What types of production were measured in MDSCs from A. sydowii-infected mice?,1166,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How were KP ± Ova tumor cells evaluated in the presence of MDSCs?,1166,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What proportion was determined by flow cytometry after co-culture with MDSCs isolated from tumor tissue?,1166,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What method was used to determine the proportion of Tregs in CD4+ T cells?,1167,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What treatment was applied to the tumor tissue in the murine model?,1167,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What type of antibody was used in the treatment of the orthotopic LUAD murine model?,1167,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How were the proportions of MDSCs and T cells measured in the study?,1167,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What statistical significance levels are indicated in the data representation?,1167,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What statistical tests were used in the experiments described in the text?,1168,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What does 'ns' signify in the reported results?,1168,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What cellular signaling pathway is mentioned in the context of A. sydowii?,1168,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How is macrophage proportion measured in the tumor tissues?,1168,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the significance level indicated by *p < 0.05?,1168,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the relationship between the abundance of A. sydowii and cancer stages?,1169,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii affect overall survival (OS) and progression-free survival (PFS) in patients?,1169,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What mechanism is proposed for the increase of A. sydowii abundance?,1169,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What does the data suggest about the role of the mycobiome in cancer progression?,1169,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What potential clinical application does A. sydowii have according to the findings?,1169,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does the intratumor microbiota play in cancer progression?,1170,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What specific mycobiome was studied in lung cancer patients?,1170,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii contribute to lung cancer progression according to the study?,1170,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What pathways are involved in the activation of MDSCs by A. sydowii?,1170,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How is the intratumor mycobiome related to patient outcomes such as overall survival and progression-free survival?,1170,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does the intratumor mycobiome play in LUAD progression?,1171,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does the local lung microbiome affect lung cancer cell proliferation?,1171,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What kind of analysis revealed enriched biosynthesis and metabolic pathways related to lung cancer?,1171,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What are the primary factors influencing microbiome-host interactions in cancer?,1171,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Why is further investigation required to understand the functional role of the intratumor mycobiome?,1171,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the functional role of A. sydowii during LUAD progression?,1172,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Where has A. sydowii been isolated from in healthy volunteers and lung transplant patients?,1172,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What type of organism is A. sydowii and where was it found in patients?,1172,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How might A. sydowii potentially be transferred to the tumor site according to the study?,1172,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What other type of cancer has A. sydowii been associated with?,1172,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role is A. sydowii suggested to play in colorectal cancer progression?,1173,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What interactions are involved in A. sydowii's tumorigenic potential?,1173,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How did M2 macrophages respond to A. sydowii infection according to the study?,1173,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect does intratumor A. sydowii enrichment have on CD8+ T cells?,1173,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How might gut microbiota affect patients' response to anti-PD-1/PD-L1 immunotherapy?,1173,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is associated with increased PD-1 expression on CD8+ T cells?,1174,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How can gut microbiota influence the response to anti-PD-1/PD-L1 immunotherapy?,1174,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does Dectin-1 play in anti-fungal immunity?,1174,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect does A. sydowii-derived b-glucan have on MDSCs?,1174,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What do previous studies indicate about the relationship between pathogenic fungi and MDSC differentiation?,1174,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the role of Dectin-1 and CARD9 in MDSC differentiation?,1175,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How do fungal cell wall components affect MDSCs in colon cancer and cryptococcosis?,1175,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the association of CARD9 overexpression with overall survival in lung cancer patients?,1175,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What conflicting data exist regarding CARD9's role in lung cancer development?,1175,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What findings were revealed about CARD9's necessity in A. sydowii-induced MDSCs differentiation?,1175,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the role of CARD9 in A. sydowii-induced MDSC differentiation?,1176,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How do MDSCs differ between WT and Card9 knockout murine models in LUAD?,1176,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What methods were used to assess the proportion of MDSCs and T cell populations in the study?,1176,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
"What were the results regarding ROS production, Arginase activity, and NO production in MDSCs from the different murine models?",1176,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was IL-1b production measured in the tumor tissues collected from the murine models?,1176,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the focus of the measurement in the study involving IL-1b protein production?,1177,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which type of animal model is used in the experiments described in the chunk?,1177,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What statistical tests were used to analyze the data in the study?,1177,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What treatment was applied to the orthotopic LUAD murine model to assess the effects on immunosuppression?,1177,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
"What does the asterisk notation (*p < 0.05, **p < 0.01, ***p < 0.001) indicate in the results?",1177,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the role of CARD9 in lung cancer progression?,1178,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii affect LUAD progression compared to other fungal commensals?,1178,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What are the effects of IL-1b targeting on MDSC-mediated immunosuppression in LUAD?,1178,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What previously described findings are corroborated by the effects of CARD9 in lung cancer?,1178,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does IL-1b influence MDSC recruitment and activation in the tumor microenvironment?,1178,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the main focus of the study regarding IL-1b targeting?,1179,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does IL-1b inhibition affect tumor burden in LUAD?,1179,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What safety advantage does IL-1b inhibition have over CARD9 inhibition?,1179,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role do the findings of this study suggest for fungi in lung cancer?,1179,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What are the limitations of the study mentioned in the text?,1179,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What are the future research directions suggested for A. sydowii?,1180,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does A. sydowii play in LUAD progression?,1180,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
